32,153
32,145
40,137
32,137
32,121
32,113
40,113
8,109
16,109
8,97
8,81
8,73
8,65
8,57
24,25
32,25
24,17
16,17
16,25
8,49
8,41
24,45
24,89
8,89
16,97
32,97
40,99
48,99
56,89
56,97
56,113
56,105
56,121
56,129
56,145
80,157
90,165
124,169
132,169
140,169
148,169
172,145
164,145
164,137
180,125
172,125
172,117
180,117
180,109
172,109
172,101
148,85
132,81
124,69
124,61
140,65
132,61
124,53
124,45
124,37
104,33
104,25
104,17
120,9
128,9
136,9
156,25
172,29
180,21
172,21
162,9
148,9
132,21
124,21
92,9
80,9
72,9
72,25
64,21
56,9
56,17
56,25
44,27
44,11
32,17
44,35
56,41
56,49
64,41
56,33
44,43
32,41
32,49
32,57
40,51
48,51
56,57
56,65
48,63
40,63
48,73
40,73
32,65
16,57
32,73
32,81
32,89
40,83
48,83
56,81
56,73
72,49
72,41
80,25
80,25
80,41
88,49
104,41
124,29
104,49
104,65
104,57
104,73
104,81
104,97
104,89
124,77
124,85
124,93
124,101
124,109
164,81
172,85
172,93
180,93
180,101
204,109
196,101
188,93
180,85
172,77
172,69
180,77
180,69
180,61
172,61
204,57
196,49
180,53
172,53
172,45
172,37
180,37
180,29
188,41
180,45
212,65
220,73
228,85
228,77
236,77
236,69
236,61
228,69
228,61
236,53
260,37
252,21
236,21
236,29
228,21
228,29
228,37
228,45
228,53
236,45
236,37
260,29
260,45
260,53
276,53
284,53
276,61
260,61
260,77
260,85
268,97
276,93
276,85
276,77
260,69
276,69
284,61
284,69
284,77
284,85
284,93
284,101
276,101
288,109
280,109
260,109
260,93
236,85
228,93
228,101
236,93
252,101
270,133
260,129
280,133
288,129
288,149
256,157
246,157
246,141
236,145
228,145
228,161
212,169
220,169
228,169
236,169
256,141
252,125
236,101
228,109
228,117
212,117
220,125
228,125
220,145
212,145
204,145
196,145
188,145
196,161
196,169
204,169
188,169
172,169
164,169
156,169
156,145
156,137
148,137
140,137
148,145
140,145
124,117
104,137
104,129
104,121
104,113
104,105
124,125
132,137
132,145
124,145
116,145
116,161
104,169
104,161
104,153
104,145
64,165
56,169
64,157
56,161
56,153
56,137
40,121
40,129
32,129
40,145
40,153
40,169
40,161
32,169
32,161
32,153
